,pc1,pc2,pc3,target,class
0,0.15216031739630598,-6.731868827059959,3.355499988555525,1,mak
1,-0.8939676447646459,-4.666330302817554,2.2717377141816204,1,mak
2,-2.980149485368617,-9.230017002959833,1.810825313810363,1,mak
3,-0.44628882888766286,-6.158868192040128,2.6909233169689695,1,mak
4,1.4027403893884576,-8.613284776279341,3.9251469404983723,1,mak
5,0.06507627077598871,-7.704752871597279,3.324160213315659,1,mak
6,-1.3523206353020694,-5.394207407278871,1.3981567374545534,1,mak
7,-0.2714286828085737,-7.660991703338673,1.012236428704765,1,mak
8,-1.4752833450230611,-12.241624669986672,3.8684523418903067,1,mak
9,-1.0913373580296568,-10.798608782817647,4.209278404811374,1,mak
10,-1.4676577433215732,-12.26002636038165,3.90531803199785,1,mak
11,-0.40943705466970964,-14.272021592721027,4.689479411262094,1,mak
12,2.988824672109532,-6.98150847257597,6.179725907441052,1,mak
13,-0.14132910075146424,-8.233253781756067,1.4927620383504363,1,mak
14,-0.8855487137232663,-4.5321595084764565,2.1712809788867387,1,mak
15,-0.10018437195532841,-10.878972632707706,3.554961051708405,1,mak
16,2.98069902763338,-6.811147008898707,6.210797653523376,1,mak
17,-0.9821869541080082,-5.946577972267965,0.6258029414142818,1,mak
18,1.6012298331315566,-11.007583147418533,5.451684984455459,1,mak
19,-0.141208985472292,-12.973997313501425,2.551830600156718,1,mak
20,-0.923846831135753,-9.058503192261323,3.168951540190455,1,mak
21,-0.1523920898605513,-10.798713545005185,4.154200971544677,1,mak
22,-1.011639127990995,-12.064509847919194,3.4364917652581672,1,mak
23,-0.43229244750830187,-14.271338067730463,4.6962361635963425,1,mak
24,-1.3523206353020694,-5.394207407278871,1.3981567374545534,1,mak
25,-0.45588317260696665,-8.234083481749087,1.1206775512601233,1,mak
26,0.16885428780609155,-9.957196376650181,3.8150602453377176,1,mak
27,-0.8779373584248256,-4.507213581983364,2.1984333253951367,1,mak
28,-0.8944657640766287,-4.522500828733517,2.1946056197895474,1,mak
29,0.06435852438269478,-7.710869924885196,3.3164164859904837,1,mak
30,-0.11461495850051827,-2.5577385771069703,4.430686740731049,1,mak
31,1.711004608943252,-0.13075934826536487,0.13537493672251108,1,mak
32,-1.3813001106769964,-5.3486049640921545,1.4378595344364176,1,mak
33,-1.868720084934609,-7.48069537354804,3.8965107290001306,1,mak
34,-0.5783713697078464,-8.173281803833182,2.252981814825658,1,mak
35,-1.3426873818693736,-5.561418875075546,0.8883862586009313,1,mak
36,0.4052464327756353,-11.480065459897915,4.376657650674948,1,mak
37,0.7182939300070267,-4.93220948843689,2.401875774115422,1,mak
38,0.7745251009241366,-5.439759802735816,-0.7814026208252809,1,mak
39,-1.0272226601453367,-6.40750630151726,-2.0325270307497267,1,mak
40,-0.16803718870879847,-11.557892484112886,3.7945528235686607,1,mak
41,-0.28585272329137446,-8.977493765934168,5.833709462349648,1,mak
42,-0.34501926882670886,-7.354536477792286,2.957245846026738,1,mak
43,-1.3745020824483392,-5.34355366359407,1.4511442009163196,1,mak
44,-0.3619176676400693,-7.38392917402753,2.9206389551360057,1,mak
45,-1.0200800028588526,-11.321162491989035,4.69222664577452,1,mak
46,-0.8129963283324753,-4.584943723744821,2.295251813904414,1,mak
47,-0.3716205616537862,-11.26052524444707,3.2748257628528905,1,mak
48,-0.47682750380129313,-6.710571841152242,0.4205164039965417,1,mak
49,0.043100290383766206,-11.74276943011385,3.8489089276221744,1,mak
50,0.10741143991824563,-7.641262404773791,3.3777835665195166,1,mak
51,-0.17266445284764897,-6.727916693834012,0.5517414565348108,1,mak
52,-0.9924408087887683,-11.310109720547816,4.7105285850313035,1,mak
53,-0.25239332567882666,-5.925808170945873,2.2537738913757703,1,mak
54,-1.0281583709921256,-5.171501518698095,2.206660662268116,1,mak
55,-0.5734374783578866,-10.380639413469702,3.7979314740496095,1,mak
56,0.31121825907653367,-9.143785918927806,3.3404124535872146,1,mak
57,-0.27136941711020535,-4.106238884858356,1.3105757094948614,1,mak
58,-0.7413823619329818,-4.7290160978065225,2.387644576151815,1,mak
59,-0.886502064407368,-11.49518360902125,4.167191165559236,1,mak
60,0.7010821598466186,-8.227318268380348,4.325284414914873,1,mak
61,-1.5187168465259604,-11.729168986126343,4.231362247603302,1,mak
62,-1.0605436690194334,-4.142084968925622,0.5992020427024096,1,mak
63,-1.1471712038596997,-8.049964773662712,1.2447639391282483,1,mak
64,-0.9905229715260639,-5.101067154559627,0.35491552556560446,1,mak
65,-1.842436228296576,-5.381747464537471,-1.2022181197098616,1,mak
66,-0.3376219971344505,-9.798061101335746,3.342078542555618,1,mak
67,-0.3182575368430435,-11.817780495755194,4.455737708756106,1,mak
68,-1.3119015297644798,-5.225227783713511,0.9604108332069932,1,mak
69,-0.5757557548647574,-5.702784165004318,4.969463290508995,1,mak
70,0.17200611006905042,-11.481035081606246,4.189036549186179,1,mak
71,-1.0955042190613247,-6.740025989989092,1.696573198783145,1,mak
72,-0.024038573306459497,-5.1743262693187235,-2.5256416201197607,1,mak
73,0.011791991469848965,-10.794975734537708,3.7956501332828374,1,mak
74,-0.9344462841851424,-4.523926952063623,2.1731487497360695,1,mak
75,1.3906917418753033,-9.854612068052536,4.8340647276776,1,mak
76,-1.307521990991196,-4.652354393502167,0.1692101025119777,1,mak
77,-0.5990803998921295,-7.826267492493912,-0.9440149605144558,1,mak
78,-0.5076211634732076,-0.08902481674429863,0.28251088507952493,1,mak
79,4.1733428399470105,-3.5420682626588245,0.2742463808059335,1,mak
80,1.9466647850962586,-13.358900085506045,3.2427702611014797,1,mak
81,-0.25253823831385425,-5.925938153730427,2.253308172498945,1,mak
82,-0.46455413815025653,-9.629959422485836,2.0580601121129067,1,mak
83,0.23818190938716965,-7.212037918198411,-0.3826362037346181,1,mak
84,-0.47437348756087266,-9.627333213798817,2.0493606913887636,1,mak
85,2.9973934605930124,-6.943144177235571,6.059852630326225,1,mak
86,-1.3357528675606152,-4.75241842344519,2.5537724427850317,1,mak
87,-0.347340919604173,-11.501455333641406,3.3932377667952967,1,mak
88,0.9645609427646813,-7.147121024165921,2.7599564081885863,1,mak
89,-2.6857893064431977,-10.933670281247128,2.6479481285045776,1,mak
90,-0.2515834566509171,-5.926485445191995,2.254840200613833,1,mak
91,-1.3691458654820101,-8.580706790803074,0.3484198613350967,1,mak
92,-0.094459778593722,-10.683300809158926,3.7621770266466115,1,mak
93,1.0299738229434123,0.06213865468838869,-0.08457192109194503,1,mak
94,-0.5076211634732076,-0.08902481674429863,0.28251088507952493,1,mak
95,-0.8535571920234464,-4.6178514608115915,2.320032266859027,1,mak
96,9.208742005446151,0.8337120409581246,0.012338462657009991,2,csproj
97,12.181856285646399,0.024551422290200398,0.3285124865108462,2,csproj
