,pc1,pc2,pc3,target,class
137,-0.04611966722497258,-0.011261186796283148,-0.05076285529874847,2,csproj
138,-0.05130791983903719,-0.013295024094153217,-0.06617562941939786,2,csproj
139,-0.04644515276575674,-0.01137133490730748,-0.05140305875388945,2,csproj
140,-0.04604625409959278,-0.01121972469807527,-0.05030694005295989,2,csproj
141,-0.04561157777819572,-0.011062704487053784,-0.049266519651551474,2,csproj
142,-0.056262208838738476,-0.015252672452371779,-0.08119967548964119,2,csproj
143,-0.04567855293615982,-0.011086742355692113,-0.0494240938806023,2,csproj
144,-0.045511070789315794,-0.011026645676063951,-0.049030386770811,2,csproj
145,-0.04644247296121397,-0.011363800325776488,-0.05126904453351493,2,csproj
146,-0.05179719918253114,-0.013429863289515646,-0.06648818104990399,2,csproj
147,-0.04559467938065737,-0.01105905254073365,-0.04927201413825239,2,csproj
148,-0.045496261508132976,-0.011021131361626833,-0.04899189087009824,2,csproj
149,-0.0486255704514089,-0.012215463732889764,-0.05767370667865636,2,csproj
150,-0.045497246456874425,-0.011021489108653908,-0.04899428683093416,2,csproj
151,-0.04560893237306046,-0.01106162138511695,-0.04925790434104965,2,csproj
152,-0.04558213328894166,-0.011052458941027845,-0.049203276115915726,2,csproj
153,-0.045642280761064934,-0.011076472265483757,-0.049389635082699404,2,csproj
154,-0.050648790561448165,-0.013017884936990175,-0.06385461506863203,2,csproj
155,-0.05397315406299857,-0.014363998674646588,-0.07457069922047421,2,csproj
156,-0.04550747026903058,-0.01102518167817922,-0.049018769887258534,2,csproj
157,-0.045771618139507066,-0.011120364916500378,-0.04964681290316661,2,csproj
158,-0.04562475028877935,-0.011067852602100232,-0.04930520395295416,2,csproj
159,-0.045545021242622,-0.011038707112949273,-0.04910794082558462,2,csproj
160,-0.05618845190445776,-0.015224696740008174,-0.08100160156149627,2,csproj
161,-0.051999598901755116,-0.013526151552537023,-0.06744431573857719,2,csproj
162,-0.046830490117523486,-0.011535809428013523,-0.05279662081060925,2,csproj
163,-0.045929750791701446,-0.011177662863239249,-0.05002868275233265,2,csproj
164,-0.04638546293859979,-0.011361833896923215,-0.05147897844432009,2,csproj
165,-0.049287050526300724,-0.012491664806842313,-0.05995785636957944,2,csproj
166,-0.0501026616265628,-0.012786049935052566,-0.061862944496309955,2,csproj
167,-0.04593771339461155,-0.011180618155524558,-0.050049420409668324,2,csproj
168,-0.04549619477014452,-0.01102110735998024,-0.04899173292348273,2,csproj
169,-0.045507295244351806,-0.011025192789498785,-0.04901973816793948,2,csproj
170,-0.045543421386535866,-0.01103808601265063,-0.04910335860803946,2,csproj
171,-0.0512810210580038,-0.013227758935333131,-0.06495699731296786,2,csproj
172,-0.04551570926045096,-0.011028121651024965,-0.04903783512636766,2,csproj
173,-0.05572987162587895,-0.014999457105712986,-0.07875307418670915,2,csproj
174,-0.045741950373167195,-0.011114772357135906,-0.04967168769221018,2,csproj
175,-0.04644253832881536,-0.01136382480782684,-0.05126921746305981,2,csproj
176,-0.04567911064342971,-0.011086956501680503,-0.049425521115354205,2,csproj
177,0.1886391270383566,0.002177028566305301,-0.041198277167726796,2,csproj
178,-0.04556564356879344,-0.011046128982196549,-0.04915692908732164,2,csproj
179,-0.05435394172902174,-0.014500143375065902,-0.07543338719852842,2,csproj
180,-0.04995982459677468,-0.012724665076283316,-0.06132560898771999,2,csproj
181,-0.04583036221222569,-0.01114636218432799,-0.04987615099652782,2,csproj
182,-0.05760442077137155,-0.015794911069784482,-0.08550219799186645,2,csproj
183,-0.05036003844074648,-0.012922713670400135,-0.06333814371479403,2,csproj
184,-0.045532706684803866,-0.011034235365587973,-0.049078046584449336,2,csproj
185,-0.05011974145068676,-0.012829435235571712,-0.06264249147215643,2,csproj
186,-0.04565980088309471,-0.011085041785304124,-0.049474261694514444,2,csproj
187,-0.143683484659153,0.9721728805877937,0.1000958092573021,2,csproj
188,-0.04990567880984853,-0.012715266293693404,-0.06143332725340325,2,csproj
189,-0.04590858830673322,-0.011177479597070092,-0.05011780852405965,2,csproj
190,-0.04552375416090698,-0.011031696519238826,-0.04906937159106948,2,csproj
191,-0.04569403838767724,-0.011092536284807006,-0.049464716661212264,2,csproj
192,-0.045557441151722944,-0.011043345381384873,-0.04914054113577406,2,csproj
193,0.12815355981000745,-0.002209003089550461,-0.03685179396539698,2,csproj
194,-0.056690518673255925,-0.015442015671894682,-0.08288658252317051,2,csproj
195,-0.04552166517729689,-0.011030310745071315,-0.04905279032987313,2,csproj
196,-0.045864874199084166,-0.011153888579455524,-0.04986708225433965,2,csproj
197,-0.04608189914111218,-0.011246788247182766,-0.05065820718416472,2,csproj
198,-0.04626362136106811,-0.011304641908213446,-0.05094769078724844,2,csproj
199,-0.04572456904724559,-0.011104747687520915,-0.04956005897354023,2,csproj
200,-0.055366479280778425,-0.014916072328679461,-0.07882744187655885,2,csproj
201,-0.045789266589983585,-0.011128446969579795,-0.04972097761918174,2,csproj
202,-0.0467907617555921,-0.01151016603568277,-0.052492925679659685,2,csproj
203,-0.04627769049115506,-0.011303787321103554,-0.05086672688939546,2,csproj
204,-0.04566548506893256,-0.011081999791108152,-0.04939232898677303,2,csproj
205,-0.04753847795427782,-0.011814379999601301,-0.05491977303610139,2,csproj
206,-0.04552513794617165,-0.011031961074836276,-0.04906851681630874,2,csproj
207,-0.045619754086736644,-0.01106563115058564,-0.049285423901059035,2,csproj
208,-0.04657633752729116,-0.011413827492197322,-0.05162595672622848,2,csproj
209,-0.045496643056524906,-0.011021268945349313,-0.04899280058848974,2,csproj
210,-0.04569273111329194,-0.01109190207367296,-0.049458617127885136,2,csproj
211,-0.0465413487060825,-0.011398317700038978,-0.051485742126240304,2,csproj
212,-0.04551665438597147,-0.011028483261431913,-0.049040466381098734,2,csproj
213,-0.045535793188841406,-0.011035791644188794,-0.0490936483164972,2,csproj
214,-0.0510408694641517,-0.013210170452761641,-0.06577160487819009,2,csproj
215,-0.04578037887129837,-0.011123218038858344,-0.04966242624485066,2,csproj
216,-0.05414039002317691,-0.014389384875108921,-0.07427632979176946,2,csproj
217,-0.04593498309368499,-0.011187995231804635,-0.05019862623080945,2,csproj
218,-0.04559481778725443,-0.01105680327147543,-0.04922916141123374,2,csproj
219,-0.045831704024726395,-0.011141721763820731,-0.0497845665130582,2,csproj
220,-0.05705103126981181,-0.015559776034692142,-0.0835007889281527,2,csproj
221,-0.04614823750214657,-0.011256488207275109,-0.050548436128524964,2,csproj
222,-0.04551073627563869,-0.011026334595969385,-0.049026097766999434,2,csproj
223,-0.04561352449963957,-0.011063470937656542,-0.0492721776000911,2,csproj
224,-0.04550257798571695,-0.011023447684769793,-0.0490076618001006,2,csproj
225,-0.04654261385612237,-0.011420443721019882,-0.05189417889616775,2,csproj
226,-0.04551041678254409,-0.011026240999763714,-0.049025727245669226,2,csproj
227,-0.04976925609840096,-0.012677438366150833,-0.06131992133613641,2,csproj
228,-0.04833610439131233,-0.012133949676354821,-0.05742889462557639,2,csproj
229,-0.04579480541192273,-0.01112957434971025,-0.04971795793325287,2,csproj
230,-0.055242583691132705,-0.014865328962771287,-0.07841414062287096,2,csproj
231,-0.14368348465915315,0.9721728805877942,0.10009580925730192,2,csproj
232,-0.053394004481639536,-0.014137414140804704,-0.07285852435876926,2,csproj
233,-0.04556592955037841,-0.011046239583311454,-0.04915762546412814,2,csproj
234,-0.04551544984438691,-0.01102825701053185,-0.04904145743206686,2,csproj
235,-0.04558736692957844,-0.011053864612293691,-0.04920687864596412,2,csproj
236,-0.0467040936732156,-0.011486101030498047,-0.052416198083076876,2,csproj
237,-0.05216653171379821,-0.013595295463544219,-0.06801094260673493,2,csproj
238,-0.04670032332998093,-0.011470021263628633,-0.052130664464068395,2,csproj
239,-0.04588228713457657,-0.011162120299325912,-0.04994497147455887,2,csproj
240,-0.0522842803693859,-0.013670753186093869,-0.06893428662369637,2,csproj
241,-0.04571209968488391,-0.011099090050810301,-0.04950853148221401,2,csproj
242,-0.04549619313672866,-0.011021106752500984,-0.04899172868686114,2,csproj
243,-0.045793885551048255,-0.011128185996251625,-0.04969620822475785,2,csproj
244,-0.04561719313516802,-0.01106469665051209,-0.049277797143116836,2,csproj
245,-0.04556077770583851,-0.011044453304085319,-0.049146730918178484,2,csproj
246,-0.04591669902333933,-0.011172661015035109,-0.049992324098927426,2,csproj
247,-0.05371455974356398,-0.014233600068167707,-0.07322499464264859,2,csproj
248,-0.04971313455157385,-0.012631882029830292,-0.060673561546803784,2,csproj
249,-0.045496320529150154,-0.011021154278478464,-0.04899206081399126,2,csproj
250,-0.045585251687235345,-0.011053432065054384,-0.049207891358822815,2,csproj
251,-0.045496229564895435,-0.011021119896630436,-0.04899181567486431,2,csproj
252,-0.045503039294569995,-0.011023698973436986,-0.04901032564197192,2,csproj
253,-0.04579725176199514,-0.011129418290414198,-0.049704585296307065,2,csproj
254,-0.05047109746343896,-0.0129484492789455,-0.0633159606798664,2,csproj
255,-0.050990660875362,-0.013123329534385775,-0.06427648808584754,2,csproj
256,-0.04565552438874854,-0.011078501547296091,-0.049370212845148594,2,csproj
257,-0.045561030088274675,-0.011052551691208645,-0.04907113230307691,2,csproj
258,-0.04647758273006343,-0.011377120104563609,-0.05136347049773389,2,csproj
259,-0.045613910392161346,-0.011064588195487897,-0.04929147639322543,2,csproj
260,-0.04552201367682221,-0.011031695879176453,-0.04903844422950416,2,csproj
261,-0.045532744040413166,-0.011034351800731132,-0.04908004100167602,2,csproj
262,-0.04575513683524522,-0.011114177495635199,-0.04960332355222586,2,csproj
263,-0.04656461751460116,-0.011408642723295176,-0.05157298391217936,2,csproj
264,-0.04764848045699845,-0.011846590816560212,-0.05504751630581076,2,csproj
265,-0.05442102575109157,-0.014541767875362236,-0.07594328472282498,2,csproj
266,-0.04584760542289496,-0.011149063147523536,-0.04985189174283522,2,csproj
267,-0.04615575360237704,-0.011259256128783732,-0.05056727931582856,2,csproj
268,-0.04561606395560028,-0.01106626191331623,-0.049251567619348825,2,csproj
269,-0.045549013813174236,-0.011040453019942002,-0.049123193296593565,2,csproj
270,-0.05573965792017127,-0.015030709761930374,-0.07932092987605892,2,csproj
271,-0.04604505402379056,-0.011226581313138046,-0.05044149784944711,2,csproj
272,-0.04561239434567214,-0.011063287325479008,-0.049273807158492715,2,csproj
273,-0.045530952146813845,-0.011033573282085984,-0.04907339521678199,2,csproj
274,-0.04575745311596635,-0.011115286306342578,-0.049613522507885095,2,csproj
275,-0.046148194931948154,-0.011256472835946921,-0.05054833397192479,2,csproj
276,-0.05586743163229404,-0.015102458611608579,-0.08011395905749526,2,csproj
277,-0.05336669682702532,-0.01410816502192305,-0.07242074614620467,2,csproj
278,-0.04878528353831267,-0.012285829630693737,-0.058278951337388196,2,csproj
279,-0.04557874993704509,-0.011050998827123537,-0.04919070551382016,2,csproj
280,-0.05242785414092385,-0.013744782945385836,-0.06971361217778146,2,csproj
281,-0.04554802928046287,-0.011040330662281156,-0.04912525420331871,2,csproj
282,-0.04553953016960025,-0.011036770113360942,-0.04909551799070813,2,csproj
283,-0.04549619369298199,-0.011021106953172245,-0.048991730015661365,2,csproj
284,-0.04557742897668242,-0.011051189210224056,-0.04920004283564789,2,csproj
285,-0.04553091798590048,-0.011033561130847882,-0.049073316900778964,2,csproj
286,-0.046684438454291835,-0.011451779305891557,-0.0518572085738416,2,csproj
287,-0.04551510107688131,-0.011028149528268225,-0.04904097718791101,2,csproj
288,-0.04933800325919406,-0.012493680569606404,-0.059766853439360494,2,csproj
289,-0.04577397093781843,-0.011121260467534725,-0.049653642814502255,2,csproj
290,-0.058207200050860095,-0.016028183158635984,-0.08723462657449729,2,csproj
291,-0.056350090845273586,-0.015288353414806078,-0.08148131748379618,2,csproj
292,-0.04557833209089616,-0.011050993624133284,-0.04919245834686623,2,csproj
293,-0.045712149918391703,-0.011099178428718274,-0.04950916280731212,2,csproj
294,-0.04593104830076258,-0.011180530411405707,-0.050076873152213416,2,csproj
295,-0.04658932238391998,-0.011439039641232513,-0.052036099406600166,2,csproj
296,-0.04552639206811567,-0.01103219898399671,-0.04906748936557335,2,csproj
297,-0.05117866397115489,-0.013239033987447852,-0.06568586804802817,2,csproj
298,-0.04592015967114276,-0.011173919807107155,-0.050000522269931465,2,csproj
299,-0.05129959052223654,-0.013262290855598931,-0.06557455742574238,2,csproj
300,-0.046093414771495624,-0.011241481131880756,-0.05050916511105185,2,csproj
301,-0.04646647759433499,-0.011393154790657964,-0.051719807910073926,2,csproj
302,-0.05598479672308687,-0.015141958994823833,-0.08033032625968334,2,csproj
303,-0.04754422378429519,-0.011818637885070838,-0.05497521739523865,2,csproj
304,-0.04581438880403197,-0.011136035149012936,-0.04975311811786843,2,csproj
305,-0.0462044720778713,-0.01127958019549539,-0.050734253013571325,2,csproj
306,-0.045565132519400094,-0.011047146878138247,-0.0491779515770898,2,csproj
307,-0.05069151658887897,-0.01301720145611032,-0.06365669422356315,2,csproj
308,-0.0455085843457624,-0.011025563433052733,-0.0490210441744125,2,csproj
309,-0.045546384147910055,-0.011039829456084846,-0.04912207311474978,2,csproj
310,-0.04550569795123868,-0.01102478900097288,-0.049018809031780075,2,csproj
311,-0.056291321671892866,-0.015278992257593845,-0.08157192656672103,2,csproj
312,-0.04579358589627468,-0.011128042055426852,-0.04969486767275425,2,csproj
313,-0.04549787109805733,-0.011021710138498533,-0.04899569998210922,2,csproj
314,-0.04561353892583178,-0.011064105950181029,-0.04925846036233473,2,csproj
315,-0.05464842267310581,-0.014624760139185566,-0.07649347206847104,2,csproj
316,-0.04574067163467617,-0.011110864556106066,-0.04960425191255626,2,csproj
317,-0.04607549518170317,-0.011241314566250545,-0.05058401604147983,2,csproj
318,-0.045533485288673216,-0.011034529005642599,-0.04908011544386707,2,csproj
319,-0.05416092082509776,-0.014405991659104002,-0.07450106513537946,2,csproj
320,-0.045821122337168854,-0.011138060819216616,-0.049762049281110936,2,csproj
321,-0.04577132935973544,-0.011125490340807578,-0.04974412021396436,2,csproj
322,-0.049287301686973956,-0.012491831394162737,-0.05995686198876783,2,csproj
323,-0.04553946604646749,-0.011036672355876853,-0.04909414786587226,2,csproj
324,-0.0457863990525305,-0.011125852800116636,-0.04968432407234443,2,csproj
325,-0.04550404352792164,-0.011023927121683404,-0.04901025095292102,2,csproj
326,-0.045538654950863726,-0.011036582538190407,-0.04909598028489913,2,csproj
327,-0.04631013667829869,-0.011318521463239632,-0.05100152086881974,2,csproj
328,-0.045501765184251385,-0.011025921047127078,-0.04897555828801011,3,rexx
329,0.4134210179260887,0.029991550343530345,0.012324085340395296,3,rexx
330,0.31936911847394933,0.024231857565438615,-0.028347290058831492,3,rexx
331,0.6085073219971968,0.05169876182366635,-0.018449417124315044,3,rexx
332,-0.023457342414915677,-0.009752686122089006,-0.04392641155424332,3,rexx
333,0.3009129892291776,0.006082387751530909,0.08988594787618727,3,rexx
334,-0.04549524972726538,-0.011021350126648052,-0.048990975127003976,3,rexx
335,0.7695901221121363,0.06467376651545143,0.006672230085583889,3,rexx
336,0.4277627458516048,0.03459043032271531,-0.01293157586528423,3,rexx
337,-0.0454806781450159,-0.011026455371802276,-0.04894943532484225,3,rexx
338,0.3121793199394562,0.015915237498911862,-0.03843467663773946,3,rexx
339,0.0887177788183156,-0.015537293550841253,0.06377662748522168,3,rexx
340,0.27198175743141284,0.02008422660481139,-0.031210895735088263,3,rexx
341,0.10438742631757082,0.002164926999382584,-0.030955028922551125,3,rexx
342,0.4244855916898435,0.03251413868974462,-0.007121474515407128,3,rexx
343,-0.04549786860018377,-0.011021709228438618,-0.04899565386271074,3,rexx
344,-0.04549619300537995,-0.011021106705312016,-0.048991728376920014,3,rexx
345,0.5217216312434837,0.039280126930229704,0.007675587728089628,3,rexx
346,0.380887463203576,0.02975448639219799,-0.033891184173423176,3,rexx
347,0.2647103030380435,0.015930324464659248,-0.02527785878365623,3,rexx
348,0.009445853434560942,-0.011235501294216925,-0.007964258808640122,3,rexx
349,-0.045439519423856066,-0.011027035480576023,-0.04892862934803439,3,rexx
350,0.5115715589807948,0.04050746332041328,-0.03649657781600836,3,rexx
351,0.10883391145223463,-0.0007888628251600335,-0.021334573157257113,3,rexx
352,0.5600862270511158,0.043614469563550855,0.02579027476347496,3,rexx
353,0.5441338410587487,0.04462044962847095,-0.006826865183608007,3,rexx
354,0.6386911224977334,0.05568689519416105,-0.015416982866537709,3,rexx
355,0.42658179645917055,0.03309193807314487,-0.02033686253030208,3,rexx
356,0.3317387139496425,0.02218976430613998,0.005848816700016753,3,rexx
357,0.5516158246277474,0.04602131927746971,0.0023337342828313452,3,rexx
358,-0.043973133267413415,-0.010871660592958443,-0.0492690255120818,3,rexx
359,0.48159351267565326,0.03988743261170837,-0.022791295662274752,3,rexx
360,0.03876856482879094,-0.003968003451053982,-0.06321328013327743,3,rexx
361,0.3785882823006994,0.029516632441062923,-0.049934072925640775,3,rexx
362,0.5991222339951884,0.05082053148586495,-0.01989862113999946,3,rexx
363,-0.04549619300538648,-0.011021106705315007,-0.04899172837693286,3,rexx
364,-0.045496191463688516,-0.011021106965143565,-0.048991726987740444,3,rexx
365,0.6952453177803748,0.06042189055927096,-0.01078868283900838,3,rexx
366,-0.007071517140756405,-0.009153252600665983,-0.03789994877402379,3,rexx
367,0.4260750075434701,0.032285350265173214,-0.001966288599753582,3,rexx
368,0.19763312273191458,0.008308600709682753,-0.004430129648817164,3,rexx
369,0.6728344945489592,0.052301069912681894,0.05079683420035316,3,rexx
370,0.4731525440715337,0.039434049498784936,-0.05232064023713945,3,rexx
