,pc1,pc2,pc3,target,class
0,0.11547908653549213,0.11240421232720606,0.16815373268215048,1,mak
1,0.0005221105678819574,0.15641134950175833,0.04596088625454693,1,mak
2,0.11276643355497429,0.1004981913742859,0.23369492614601126,1,mak
3,0.07728968529633931,0.12556982528714145,0.21250369992613619,1,mak
4,0.025050318040368155,0.0,0.4371264264459544,1,mak
5,0.15106976909315017,0.09157156101536539,0.21441093468570183,1,mak
6,0.024275522543042966,0.13467659548812674,0.16193455695217027,1,mak
7,0.17245166688117652,0.09679057607048627,0.15546378831493,1,mak
8,0.007466150816614485,0.06368706629259567,0.46034355038564184,1,mak
9,0.06712645035626859,0.07280892918398708,0.053415281235706595,1,mak
10,0.008334833969890938,0.0638083694210433,0.4606570887118004,1,mak
11,0.10032951136460698,0.14203081115455668,0.12885798497500345,1,mak
12,0.042865027051566085,0.10121088198642536,0.2960026411953359,1,mak
13,0.08763966663810074,0.12246633919495774,0.18060387729519015,1,mak
14,0.0,0.1574394505052403,0.040722325309533805,1,mak
15,0.0401028739943866,0.09796938002569892,0.1671380303313915,1,mak
16,0.04328668529957379,0.10115918279344734,0.2955364620040408,1,mak
17,0.0,0.16002415174999363,0.0923544616008471,1,mak
18,0.044678437355606566,0.11005886513104951,0.28087866528258,1,mak
19,0.060269245474681744,0.11442613049173986,0.28218848640820265,1,mak
20,0.1436709002844556,0.1263334463726347,0.10962287506234622,1,mak
21,0.10378072298731703,0.10773768856822824,0.10038217541225797,1,mak
22,0.1531613223068086,0.0922496326320252,0.09326219848936183,1,mak
23,0.10067686862244907,0.1421206052278068,0.12854035375068854,1,mak
24,0.024275522543042966,0.13467659548812674,0.16193455695217027,1,mak
25,0.20313731080240072,0.029643652825872807,0.2526914291355754,1,mak
26,0.03589471678515709,0.09265709342803735,0.1623560129295303,1,mak
27,0.0,0.1573672005302566,0.04111065645247581,1,mak
28,0.0,0.1575183770061235,0.04081446660102671,1,mak
29,0.15109063182181154,0.09157893616434908,0.2144744432101811,1,mak
30,0.0,0.10316051349147243,0.26190216168950825,1,mak
31,0.1280004697384274,0.12371777269769212,0.05501866821794637,1,mak
32,0.025433107142546957,0.13492837135938643,0.15914793055612828,1,mak
33,0.0600257514345985,0.1171186390774138,0.24190958569020085,1,mak
34,0.07545768142021808,0.14389874815322043,0.12917012203276063,1,mak
35,0.13799499453780448,0.112176385128218,0.12447962011870785,1,mak
36,0.11529125826679085,0.10646084356065079,0.13298380350545824,1,mak
37,0.07088956958109288,0.14184752278642018,0.051501750906250136,1,mak
38,0.07875596871233313,0.13251413729490255,0.12076438281978871,1,mak
39,0.14509778458906417,0.11972501270778169,0.13164270444597861,1,mak
40,0.10591829084304581,0.1089050824519668,0.11124767532750861,1,mak
41,0.0,0.10828168185309432,0.2650071921562891,1,mak
42,0.1735743566312407,0.09778376647540085,0.16742782045418286,1,mak
43,0.02529168564070049,0.13495689236423639,0.15919407644187125,1,mak
44,0.1732568740469081,0.09752944999222263,0.16914033446977925,1,mak
45,0.0034017667363456638,0.059971839200339314,0.45927546060841384,1,mak
46,0.0024252867703609283,0.15698688725800963,0.04269277125437503,1,mak
47,0.10226475395376079,0.10488895779162079,0.08882569897456592,1,mak
48,0.0677052209933174,0.142178947622881,0.1381437642182778,1,mak
49,0.10265013033371888,0.11217503445902274,0.11097919811591754,1,mak
50,0.15081806600347145,0.09194993777596414,0.21520885910475346,1,mak
51,0.044261354218975535,0.1430891091584788,0.1594237659888689,1,mak
52,0.0033412831822423206,0.060359606392884485,0.46040909436804817,1,mak
53,0.16684726253809073,0.11476395687711992,0.07685026882318008,1,mak
54,0.00742649256078886,0.1561645424027354,0.05288789517031242,1,mak
55,0.06058612691823799,0.1449283384939862,0.08172037044981614,1,mak
56,0.10005732102301068,0.10259344240907532,0.24207729601272315,1,mak
57,0.0,0.14948007619313852,0.10957634059431258,1,mak
58,0.0019753330728243907,0.15637112216454202,0.048393364563408724,1,mak
59,0.019646780815943152,0.030964150787899297,0.06794462102733424,1,mak
60,0.1341043047603384,0.1094271352604927,0.23297966336775683,1,mak
61,0.023038867084875587,0.11526290158465008,0.35320271774624984,1,mak
62,0.05868507831739121,0.13473190821604156,0.11165525640840142,1,mak
63,0.06582071574324647,0.11951559054835963,0.2518889440512191,1,mak
64,0.04455424691439285,0.1411572718476122,0.13414311466101558,1,mak
65,0.07206244263587275,0.11240044706480183,0.08798661615812688,1,mak
66,0.06089665693529696,0.13765052790036733,0.12242309801708899,1,mak
67,0.10458391203982977,0.08372956051174882,0.09391776718484622,1,mak
68,0.04385448908522972,0.15242507557373275,0.17328394714109602,1,mak
69,0.0,0.10633315335865101,0.27777439424472095,1,mak
70,0.1134545102805629,0.10531518700435574,0.12638304353288457,1,mak
71,0.11314955497609062,0.11672787458598968,0.1342102141852075,1,mak
72,0.054924169488321094,0.1421342072592726,0.11539653467176642,1,mak
73,0.09816551709431608,0.10390586066077742,0.09307335130616119,1,mak
74,0.0,0.15752933143692505,0.04087679927564456,1,mak
75,0.037407085575918764,0.07267993818342726,0.3287527319035042,1,mak
76,0.06112204215282612,0.1369028183912651,0.11245831431384869,1,mak
77,0.10215878961046511,0.12333872317792989,0.1769162757245091,1,mak
78,0.0,0.0,0.0,1,mak
79,0.18535576596383851,0.047065860923822186,0.20682648721887784,1,mak
80,0.0,0.1241952446468601,0.28765024937201517,1,mak
81,0.16680870693881727,0.11476233425416145,0.0768584248693576,1,mak
82,0.16142288057968657,0.11081742825614456,0.135648449609213,1,mak
83,0.07599462658228658,0.10206262220901585,0.25291570269916713,1,mak
84,0.1600673940724724,0.1109815663354904,0.1368692166934715,1,mak
85,0.04924064687060334,0.09918289846202508,0.2991290123330788,1,mak
86,0.009216404960728064,0.03798933951971252,0.1258563775092609,1,mak
87,0.1015076239462202,0.10294127987824313,0.09093603683380212,1,mak
88,0.03709417072756362,0.0,0.3915328738578443,1,mak
89,0.13261774756801972,0.12690084606475674,0.1300611960161836,1,mak
90,0.16679846768023537,0.11477132098963434,0.07685731449281853,1,mak
91,0.120468847832484,0.05252403999109492,0.09067749073777961,1,mak
92,0.09947228702648712,0.10243387964927256,0.08801785306695072,1,mak
93,0.10039402246734523,0.13477292435322796,0.028752850928631474,1,mak
94,0.0,0.0,0.0,1,mak
95,3.0319593369558592e-05,0.15747580563287591,0.04164209030227752,1,mak
96,0.19453847806518548,0.0,0.2711579496975431,2,csproj
97,0.14244165520381638,0.04449309594224138,0.3142813873988967,2,csproj
98,0.12707428441883098,0.03332284643723106,0.288857780414126,2,csproj
99,0.16022287588097744,0.04295374815504326,0.2830436904929637,2,csproj
100,0.10786863453902472,0.023886879933680882,0.3444387653331526,2,csproj
101,0.030797921140144208,0.04480607380983941,0.49310089688744896,2,csproj
102,0.1123504217271522,0.021637577438280535,0.36530263509777955,2,csproj
103,0.11762005435002439,0.03720313639394003,0.3201077470711901,2,csproj
104,0.09602546577681485,0.07426972639521148,0.252230939575664,2,csproj
105,0.1166826527758701,0.0628439686039882,0.29916098786387463,2,csproj
106,0.14836457998059893,0.0060986710840180685,0.38561522441932305,2,csproj
107,0.142301426715788,0.06086556574144207,0.2758788247361061,2,csproj
108,0.1527650034376641,0.029868848748730952,0.3332831659987249,2,csproj
109,0.10635889275418142,0.0395539295235874,0.3107204956850931,2,csproj
110,0.10417646212918273,0.0401410439554418,0.4098196203319169,2,csproj
111,0.11632022402677969,0.06214981551236907,0.31255878372122076,2,csproj
112,0.0,0.0,0.0,2,csproj
113,0.11855131631448011,0.06644600710878927,0.27473140482758857,2,csproj
114,0.10584202043008095,0.06883850668295156,0.2911262485755892,2,csproj
115,0.1043923633584229,0.040278545701284516,0.3218350520959306,2,csproj
116,0.10890112172887964,0.07202990399686776,0.27232759104155374,2,csproj
117,0.176126634016541,0.013512243167651108,0.2310946355978923,2,csproj
118,0.09778075565321648,0.06796020657256446,0.2994493009532216,2,csproj
119,0.1276895455447562,0.04285193947960739,0.2575105621217851,2,csproj
120,0.1007043675525038,0.07973687033005418,0.2714682776941169,2,csproj
121,0.12270817592514888,0.0650731376850661,0.2598787079482718,2,csproj
122,0.16354138528077558,0.030668431895529952,0.3739810626774216,2,csproj
123,0.10329437617717276,0.06779219887611301,0.2522538189952162,2,csproj
124,0.15507893592203656,0.05453519356195616,0.2927458340882396,2,csproj
125,0.11232009948036727,0.07344212177565079,0.25409369786249103,2,csproj
126,0.0934734547784303,0.0798956748611122,0.27458131574738154,2,csproj
127,0.11173656854601727,0.0,0.27868762062260427,2,csproj
128,0.1663477379181462,0.03018453304118906,0.32854356523057904,2,csproj
129,0.12498259404081137,0.07398988864128685,0.22828930531195238,2,csproj
130,0.1373231653344535,0.0,0.2837373813132078,2,csproj
131,0.13235641554548253,0.03631556242807255,0.297694947629516,2,csproj
132,0.11725108710221656,0.03716909635593755,0.33333823496988785,2,csproj
133,0.13173179221503326,0.06500285898446197,0.27592059537879154,2,csproj
134,0.1183794055447925,0.08848266339531989,0.16547612385485677,2,csproj
135,0.13109484317585887,0.06305578132927653,0.282564998738961,2,csproj
136,0.10475599561870873,0.03589139607834568,0.33246846850399603,2,csproj
137,0.13434977232639558,0.05665273566288676,0.2857914267758727,2,csproj
138,0.13024830902105802,0.06860728543249424,0.25516412160812313,2,csproj
139,0.13907105836345376,0.0499787567344179,0.2602980051074949,2,csproj
140,0.1515533090521544,0.041376683200120806,0.3216862878321717,2,csproj
141,0.11272713598037702,0.03351088403787399,0.3080156451646292,2,csproj
142,0.1202177421846253,0.06783797416529931,0.2675640333542622,2,csproj
143,0.16130264477346695,0.024380876657785672,0.2679063506955032,2,csproj
